MODALIDAD,TIPO_ARMA,CALIBRES,ESTADO,FECHA,AÑO,MES_NUM,MES,CLUB,LUGAR
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-08-19,2026,8,Agosto,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-08-22,2026,8,Agosto,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-08-26,2026,8,Agosto,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-08-29,2026,8,Agosto,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-02,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-05,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-09,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-12,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-16,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-19,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-23,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-26,2026,9,Septiembre,"Club Cinegético Celanese, A.C.                                                                                                                                   Copetencia abierta","Ocotlán, Jal."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-26,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-09-30,2026,9,Septiembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-03,2026,10,Octubre,"Club de Tiro Arandense, A.C.                                                                                                                                                                     Campeonato Estatal","Arandas, Jal."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-03,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-07,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-10,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-14,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-17,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-21,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-24,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-28,2026,10,Octubre,"Club Cinegético Jalisciense, A.C.","Zapopan, Jal."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-28,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-10-31,2026,10,Octubre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-01,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-04,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-07,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-11,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-14,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-18,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-21,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-25,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-11-28,2026,11,Noviembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-02,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-05,2026,12,Diciembre,"Club Cinegético Jalisciense, A.C.","Zapopan, Jal."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-05,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-09,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-12,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-16,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-19,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-23,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-26,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",JALISCO,2026-12-30,2026,12,Diciembre,Club Alianza de Cazadores Diana A.C.,"Zapopan, Jalisco"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-01-08,2026,1,Enero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-01-15,2026,1,Enero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-01-22,2026,1,Enero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-01-29,2026,1,Enero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-02-05,2026,2,Febrero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-02-12,2026,2,Febrero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-02-19,2026,2,Febrero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-02-26,2026,2,Febrero,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-03-05,2026,3,Marzo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-03-12,2026,3,Marzo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-03-19,2026,3,Marzo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-03-26,2026,3,Marzo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-04-02,2026,4,Abril,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-04-09,2026,4,Abril,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-04-16,2026,4,Abril,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-04-23,2026,4,Abril,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-05-01,2026,5,Mayo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-05-07,2026,5,Mayo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-05-15,2026,5,Mayo,"Club Cinegético Pachuca, A.C.                                                                                                                                                                                                                                 Campeonato Nacional FEMETI  Individual y Parejas","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-05-21,2026,5,Mayo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-05-28,2026,5,Mayo,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-06-04,2026,6,Junio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-06-11,2026,6,Junio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-06-18,2026,6,Junio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-06-25,2026,6,Junio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-07-02,2026,7,Julio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-07-09,2026,7,Julio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-07-16,2026,7,Julio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-07-23,2026,7,Julio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-07-30,2026,7,Julio,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-08-06,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-08-13,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-08-20,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-08-27,2026,8,Agosto,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-09-03,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-09-10,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-09-17,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-09-24,2026,9,Septiembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-10-01,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-10-08,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-10-15,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-10-22,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-10-29,2026,10,Octubre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-11-05,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-11-12,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-11-19,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-11-26,2026,11,Noviembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-12-03,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-12-10,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",HGO.,2026-12-17,2026,12,Diciembre,"Club Cinegético Pachuca, A.C.","Pachuca, Hgo."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-01-11,2026,1,Enero,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-02-15,2026,2,Febrero,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-03-22,2026,3,Marzo,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-04-05,2026,4,Abril,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-05-24,2026,5,Mayo,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-06-30,2026,6,Junio,"CLUB DE TIRO, CAZA Y PESCA HALCONES ANIVERSARIO","Tuxtla Gutierrez, Chis."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-07-05,2026,7,Julio,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-08-02,2026,8,Agosto,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-09-27,2026,9,Septiembre,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-10-25,2026,10,Octubre,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-11-29,2026,11,Noviembre,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",CHIAPAS,2026-12-27,2026,12,Diciembre,Club de Tiro Olimpico Chiapaneco A.C                                       competencia abierta,"Berriozabal, Chiapas"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-01-11,2026,1,Enero,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-02-15,2026,2,Febrero,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-02-21,2026,2,Febrero,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-03-07,2026,3,Marzo,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-04-12,2026,4,Abril,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-04-18,2026,4,Abril,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-04-18,2026,4,Abril,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-05-09,2026,5,Mayo,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-05-16,2026,5,Mayo,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-06-07,2026,6,Junio,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-06-20,2026,6,Junio,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-06-27,2026,6,Junio,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-07-18,2026,7,Julio,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-07-18,2026,7,Julio,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-08-15,2026,8,Agosto,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-08-22,2026,8,Agosto,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-09-06,2026,9,Septiembre,"Club Cinegético El Sable, A.C.",Capulhuac. Mex.
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-09-19,2026,9,Septiembre,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-10-24,2026,10,Octubre,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-10-24,2026,10,Octubre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-11-14,2026,11,Noviembre,Club de Tiro Y Cinegético De Toluca A.C.,"Almoloya de Juárez, Mex."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-11-28,2026,11,Noviembre,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",MEXICO,2026-12-19,2026,12,Diciembre,"Club de Caza, Tiro, Arqueria y Pesca, ""Aguilas de Atlacomulco, A.C.","Atlacomulco, Méx."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2025-04-09,2025,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-01-17,2026,1,Enero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-01-24,2026,1,Enero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-01-25,2026,1,Enero,"Club de Caza y Tiro ""El Huixteco""","Taxco, Gro"
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-01,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-02,2026,2,Febrero,"Club Cinegético Yoguala de C. T. y P., A.C.","Iguala, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-05,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-08,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-13,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-15,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-20,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-02-21,2026,2,Febrero,"CLUB DE CAZA,TIRO Y PESCA CHILPANCINGO A. C.","Chilpancingo, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-12,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-12,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.                                                                                                                               Copa Beretta y Gran Abierto Mexicano","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-13,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-14,2026,3,Marzo,"CLUB DE CAZA,TIRO Y PESCA CHILPANCINGO A. C.","Chilpancingo, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-22,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-03-26,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-04-03,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-04-05,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-04-18,2026,4,Abril,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-04-23,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-04-26,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-05-09,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-05-10,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
RECORRIDOS DE CAZA,Escopeta,"12, 20, .410",GUERRERO,2026-05-16,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
